account_id,plan_tier,industry,segment,region,customer_success_manager,signup_date,last_login_date,licensed_seats,active_users,support_tickets_90d,nps,renewal_month,payment_status,feature_adoption_rate,annual_recurring_revenue,seat_utilization,churn_risk,expansion_opportunity,notes
ACC0005588,Starter,Retail,SMB,LATAM,Hannah,2023-10-19 00:00:00,2024-02-06 00:00:00,47,202,8,-36,11,Current,0.066,1014.0,1.0,Medium,No,procurement seat-expansion renewal renewal risk seat-expansion pilot integration procurement risk integration
ACC0024100,Pro,Education,Mid-Market,EMEA,Priya,2022-08-02 00:00:00,2023-08-01 00:00:00,12,91,1,-24,10,Current,0.295,2236.0,1.0,Medium,No,integration procurement security renewal risk security invoice security seat-expansion
ACC0004642,Starter,Education,SMB,APAC,Grace,2024-03-10 00:00:00,2024-10-20 00:00:00,429,148,3,59,3,Current,0.813,3662.0,0.345,Low,Yes,risk renewal seat-expansion seat-expansion procurement seat-expansion
ACC0004902,Starter,Retail,Mid-Market,EMEA,Diego,2024-03-04 00:00:00,2024-06-04 00:00:00,385,1,1,-12,1,Current,0.253,2833.0,0.003,Medium,No,invoice pilot invoice procurement invoice procurement risk renewal procurement risk renewal
ACC0036560,Starter,Healthcare,SMB,EMEA,Marcus,2023-12-01 00:00:00,2024-10-02 00:00:00,423,107,4,71,3,Current,0.471,2356.0,0.253,Low,No,training pilot invoice pilot pilot procurement training procurement training
ACC0024198,Growth,Finance,SMB,APAC,Marcus,2022-06-12 00:00:00,2023-01-16 00:00:00,65,170,1,24,11,Current,0.109,1365.0,1.0,High,No,invoice risk integration security procurement renewal renewal
ACC0029570,Pro,Healthcare,SMB,North America,Hannah,2024-03-14 00:00:00,2025-02-20 00:00:00,67,91,3,-5,10,Late,0.98,5427.0,1.0,Medium,No,seat-expansion risk security risk training seat-expansion invoice seat-expansion seat-expansion
ACC0036704,Pro,Media,SMB,EMEA,Grace,2022-11-08 00:00:00,2023-01-04 00:00:00,271,369,4,-28,7,Current,0.894,13019.0,1.0,Medium,No,invoice security security security integration integration
ACC0004966,Pro,Media,Mid-Market,LATAM,Elena,2024-03-11 00:00:00,2024-05-03 00:00:00,226,27,0,73,1,Late,0.778,1768.0,0.119,High,Yes,risk training procurement pilot procurement procurement seat-expansion
ACC0026552,Growth,Retail,Enterprise,North America,Priya,2023-06-22 00:00:00,2023-10-20 00:00:00,450,224,2,96,3,Current,0.287,4263.0,0.498,Low,No,procurement renewal seat-expansion integration pilot renewal pilot pilot renewal
ACC0031833,Growth,Healthcare,SMB,EMEA,Grace,2023-06-29 00:00:00,2023-12-27 00:00:00,401,165,3,-35,2,Escalated,0.349,880.0,0.411,Medium,No,seat-expansion procurement integration pilot security pilot security training integration integration seat-expansion
ACC0025854,Growth,Retail,SMB,EMEA,Elena,2024-02-21 00:00:00,2024-11-14 00:00:00,288,103,6,-23,10,Current,0.265,2432.0,0.358,Medium,No,invoice training renewal invoice procurement invoice
ACC0023947,Growth,Healthcare,Mid-Market,APAC,Grace,2023-01-22 00:00:00,2023-03-29 00:00:00,23,64,5,51,1,Current,0.56,1295.0,1.0,Low,No,renewal invoice training seat-expansion security pilot
ACC0036861,Starter,Education,SMB,EMEA,Grace,2023-09-30 00:00:00,2024-09-16 00:00:00,499,280,1,-2,2,Current,0.711,1848.0,0.561,Medium,No,risk renewal pilot risk seat-expansion risk procurement integration renewal
ACC0005850,Growth,Finance,SMB,North America,Priya,2023-12-11 00:00:00,2024-11-14 00:00:00,264,72,3,90,12,Late,0.436,3147.0,0.273,High,No,pilot seat-expansion procurement risk security seat-expansion procurement
ACC0014794,Enterprise,Retail,SMB,LATAM,Hannah,2022-05-12 00:00:00,2022-07-23 00:00:00,136,285,1,13,12,Current,0.979,3205.0,1.0,Low,No,seat-expansion pilot seat-expansion invoice pilot training integration procurement integration training pilot
ACC0017011,Growth,Healthcare,Enterprise,LATAM,Grace,2022-03-16 00:00:00,2022-12-12 00:00:00,6,327,1,85,9,Current,0.238,1415.0,1.0,High,No,risk invoice security procurement seat-expansion pilot
ACC0012521,Enterprise,Education,SMB,North America,Diego,2022-08-05 00:00:00,2022-12-02 00:00:00,137,162,2,-29,10,Late,0.264,2270.0,1.0,Medium,No,training renewal renewal security seat-expansion renewal invoice
ACC0034698,Starter,Retail,SMB,North America,Elena,2022-08-23 00:00:00,2023-06-01 00:00:00,482,300,1,57,10,Late,0.637,3347.0,0.622,Medium,No,renewal invoice training procurement training training pilot renewal security renewal
ACC0004339,Growth,Finance,Mid-Market,North America,Marcus,2024-01-11 00:00:00,2024-11-18 00:00:00,328,188,5,91,10,Current,0.367,1500.0,0.573,Low,No,renewal security training risk procurement invoice security procurement integration risk
ACC0014648,Starter,Retail,SMB,EMEA,Grace,2022-03-11 00:00:00,2022-06-05 00:00:00,297,45,3,-11,3,Current,0.354,835.0,0.152,High,No,integration seat-expansion integration training integration security risk seat-expansion pilot
ACC0031505,Pro,Healthcare,Enterprise,North America,Hannah,2024-04-22 00:00:00,2024-09-08 00:00:00,224,211,3,38,2,Current,0.397,3161.0,0.942,Low,No,seat-expansion invoice training security risk pilot seat-expansion training risk seat-expansion risk
ACC0005501,Growth,Education,Mid-Market,North America,Priya,2023-11-29 00:00:00,2024-02-29 00:00:00,15,217,2,29,9,Current,0.619,4745.0,1.0,Low,No,seat-expansion security pilot procurement renewal training training invoice pilot procurement procurement
ACC0028264,Starter,Media,Mid-Market,North America,Priya,2023-09-12 00:00:00,2024-08-02 00:00:00,408,338,5,-48,10,Current,0.121,2449.0,0.828,High,No,integration procurement integration renewal integration
ACC0014544,Enterprise,Finance,Enterprise,North America,Priya,2022-07-04 00:00:00,2022-12-10 00:00:00,457,301,4,-26,6,Current,0.694,784.0,0.659,High,No,invoice renewal security seat-expansion procurement invoice
ACC0034689,Starter,Education,SMB,EMEA,Priya,2023-12-22 00:00:00,2024-05-10 00:00:00,43,79,4,-18,1,Current,0.322,5906.0,1.0,Medium,No,invoice invoice procurement seat-expansion training procurement pilot procurement integration training
ACC0011915,Starter,Education,SMB,North America,Diego,2022-02-02 00:00:00,2022-11-05 00:00:00,190,226,3,76,7,Current,0.183,5565.0,1.0,High,No,security risk pilot training procurement invoice training procurement integration training
ACC0005990,Pro,Education,SMB,APAC,Grace,2022-08-31 00:00:00,2023-02-21 00:00:00,449,10,2,97,9,Late,0.44,5931.0,0.022,High,No,security risk training training procurement training training
ACC0031798,Growth,Retail,Mid-Market,EMEA,Hannah,2022-11-04 00:00:00,2022-12-04 00:00:00,460,259,1,-6,2,Current,0.698,1772.0,0.563,Medium,No,integration procurement invoice integration integration risk invoice
ACC0005320,Starter,Finance,SMB,APAC,Grace,2023-08-23 00:00:00,2023-12-06 00:00:00,350,49,2,-3,10,Current,0.766,433.0,0.14,Medium,No,procurement invoice invoice risk training pilot integration risk
ACC0029588,Growth,Finance,SMB,North America,Hannah,2022-01-15 00:00:00,2022-06-22 00:00:00,110,349,1,55,12,Late,0.536,19001.0,1.0,High,No,security security renewal seat-expansion seat-expansion
ACC0015025,Growth,Retail,SMB,North America,Diego,2024-02-22 00:00:00,2024-12-23 00:00:00,455,149,3,-34,6,Current,0.719,7692.0,0.327,Medium,No,risk seat-expansion risk seat-expansion training invoice training procurement integration
ACC0018410,Pro,Finance,Mid-Market,EMEA,Elena,2023-10-24 00:00:00,2024-06-12 00:00:00,291,310,1,71,11,Current,0.216,578.0,1.0,High,No,renewal renewal training training procurement
ACC0029997,Enterprise,Finance,Enterprise,North America,Hannah,2022-10-30 00:00:00,2022-11-17 00:00:00,206,115,2,-17,6,Late,0.983,2681.0,0.558,High,No,procurement seat-expansion pilot risk seat-expansion invoice security invoice integration integration invoice invoice
ACC0019496,Pro,Media,Mid-Market,APAC,Elena,2023-06-29 00:00:00,2024-02-27 00:00:00,99,152,2,-50,6,Current,0.331,2076.0,1.0,High,No,pilot procurement invoice procurement pilot risk security seat-expansion renewal
ACC0004441,Growth,Healthcare,SMB,North America,Grace,2023-04-24 00:00:00,2024-01-03 00:00:00,152,369,0,28,2,Current,0.86,3116.0,1.0,Low,Yes,training seat-expansion security seat-expansion seat-expansion
ACC0004800,Starter,Healthcare,SMB,North America,Marcus,2023-08-31 00:00:00,2023-09-25 00:00:00,131,118,2,-29,10,Late,0.482,5145.0,0.901,Medium,No,security procurement renewal renewal invoice seat-expansion training
ACC0006120,Starter,Healthcare,Mid-Market,North America,Grace,2024-03-08 00:00:00,2024-09-02 00:00:00,328,373,1,27,9,Current,0.633,1744.0,1.0,Low,No,security integration seat-expansion invoice seat-expansion procurement renewal seat-expansion
ACC0019773,Enterprise,Finance,Mid-Market,APAC,Priya,2022-05-18 00:00:00,2022-08-24 00:00:00,418,166,5,-49,6,Current,0.941,2027.0,0.397,Medium,No,renewal security seat-expansion risk training renewal seat-expansion
ACC0029881,Growth,Education,Enterprise,LATAM,Hannah,2023-08-11 00:00:00,2023-09-05 00:00:00,454,119,5,-37,8,Current,0.543,6658.0,0.262,Medium,No,training procurement renewal training procurement integration invoice
ACC0029020,Pro,Retail,Mid-Market,EMEA,Elena,2022-10-11 00:00:00,2023-07-16 00:00:00,99,26,4,-34,11,Current,0.867,4423.0,0.263,High,No,integration procurement seat-expansion renewal training pilot security
ACC0033642,Growth,Retail,SMB,North America,Marcus,2024-03-11 00:00:00,2024-08-26 00:00:00,300,102,4,8,7,Current,0.277,1805.0,0.34,Low,No,pilot invoice integration security training training renewal invoice renewal renewal renewal
ACC0035992,Pro,Healthcare,SMB,APAC,Grace,2022-10-01 00:00:00,2023-04-14 00:00:00,448,68,2,-15,3,Late,0.851,1923.0,0.152,High,No,integration integration training integration integration
ACC0005673,Pro,Healthcare,SMB,North America,Elena,2023-10-31 00:00:00,2024-02-10 00:00:00,241,22,4,-30,3,Current,0.901,4247.0,0.091,High,No,risk security integration invoice security renewal security security
ACC0005896,Starter,Education,Mid-Market,APAC,Grace,2022-01-04 00:00:00,2022-08-18 00:00:00,372,246,4,51,4,Current,0.089,2598.0,0.661,High,No,renewal renewal renewal pilot risk pilot training
ACC0020934,Starter,Education,SMB,North America,Priya,2022-05-01 00:00:00,2022-12-27 00:00:00,48,27,5,-12,2,Current,0.7,9419.0,0.562,High,No,pilot renewal security risk seat-expansion security invoice training procurement
ACC0035827,Starter,Education,Mid-Market,EMEA,Priya,2022-10-22 00:00:00,2023-09-02 00:00:00,283,81,3,-10,5,Current,0.271,877.0,0.286,High,No,seat-expansion procurement seat-expansion procurement pilot training renewal pilot renewal renewal seat-expansion renewal
ACC0004430,Starter,Education,SMB,North America,Diego,2024-03-31 00:00:00,2024-05-19 00:00:00,150,377,3,61,9,Current,0.549,7622.0,1.0,Low,No,invoice risk invoice pilot seat-expansion seat-expansion training seat-expansion integration invoice procurement training
ACC0031370,Enterprise,Education,SMB,EMEA,Hannah,2023-07-28 00:00:00,2023-11-04 00:00:00,192,71,4,-17,7,Late,0.213,23273.0,0.37,High,No,risk integration training security risk integration procurement
ACC0020081,Enterprise,Retail,Mid-Market,North America,Hannah,2022-10-01 00:00:00,2023-01-17 00:00:00,252,142,2,-9,1,Escalated,0.844,1922.0,0.563,Medium,No,procurement renewal seat-expansion seat-expansion procurement pilot risk integration procurement risk training integration
ACC0010499,Growth,Education,Enterprise,North America,Marcus,2022-10-05 00:00:00,2023-05-19 00:00:00,3,105,1,41,10,Current,0.539,1200.0,1.0,Low,No,seat-expansion renewal seat-expansion security invoice security risk pilot security
ACC0014060,Starter,Media,SMB,EMEA,Marcus,2024-01-12 00:00:00,2024-04-25 00:00:00,161,104,3,52,3,Current,0.47,2087.0,0.646,Low,No,seat-expansion security training invoice pilot seat-expansion integration
ACC0010555,Enterprise,Healthcare,SMB,APAC,Marcus,2022-10-28 00:00:00,2023-09-10 00:00:00,215,113,5,46,5,Current,0.635,1060.0,0.526,Low,No,procurement security risk security renewal invoice integration training procurement
ACC0026924,Starter,Healthcare,SMB,North America,Hannah,2022-07-04 00:00:00,2022-12-09 00:00:00,262,31,5,59,10,Current,0.081,7894.0,0.118,Medium,No,training security seat-expansion invoice integration
ACC0032304,Growth,Finance,SMB,North America,Diego,2022-12-02 00:00:00,2023-01-01 00:00:00,215,268,5,74,11,Current,0.732,2016.0,1.0,Low,Yes,integration procurement seat-expansion integration risk security integration
ACC0004878,Pro,Media,Mid-Market,North America,Hannah,2022-01-18 00:00:00,2022-08-19 00:00:00,417,13,5,83,12,Late,0.787,4207.0,0.031,High,Yes,risk renewal training risk pilot
ACC0026994,Starter,Healthcare,SMB,EMEA,Grace,2023-12-25 00:00:00,2024-04-04 00:00:00,350,291,1,10,8,Current,0.261,2050.0,0.831,Low,No,security renewal training training seat-expansion
ACC0033802,Enterprise,Finance,Enterprise,APAC,Elena,2024-05-15 00:00:00,2024-12-05 00:00:00,363,311,8,0,10,Current,0.176,17731.0,0.857,High,No,seat-expansion security training procurement training training
ACC0023407,Starter,Healthcare,Enterprise,North America,Diego,2023-04-10 00:00:00,2023-12-12 00:00:00,87,44,2,96,7,Current,0.434,3260.0,0.506,Low,No,risk integration pilot renewal training
ACC0014449,Enterprise,Manufacturing,SMB,North America,Hannah,2023-12-05 00:00:00,2024-01-18 00:00:00,152,336,1,29,12,Current,0.489,816.0,1.0,Low,No,invoice invoice seat-expansion pilot integration training
ACC0024885,Starter,Retail,SMB,North America,Diego,2023-01-07 00:00:00,2023-08-08 00:00:00,269,286,3,-34,11,Current,0.426,5898.0,1.0,High,No,security training procurement seat-expansion risk seat-expansion seat-expansion pilot
ACC0024971,Growth,Retail,SMB,North America,Marcus,2022-10-28 00:00:00,2023-08-18 00:00:00,303,139,4,41,1,Current,0.347,1434.0,0.459,Low,No,seat-expansion pilot seat-expansion security training seat-expansion invoice risk
ACC0023965,Pro,Finance,Mid-Market,APAC,Priya,2022-04-04 00:00:00,2022-10-04 00:00:00,114,41,1,61,4,Current,0.46,5192.0,0.36,Low,No,renewal seat-expansion training procurement pilot
ACC0020130,Starter,Healthcare,SMB,North America,Priya,2022-01-01 00:00:00,2022-06-04 00:00:00,461,263,5,30,4,Current,0.943,2632.0,0.57,Low,Yes,seat-expansion invoice integration security procurement renewal procurement risk
ACC0028754,Growth,Healthcare,Enterprise,APAC,Priya,2022-01-24 00:00:00,2022-04-25 00:00:00,158,132,0,80,12,Current,0.467,2585.0,0.835,Low,No,security training procurement training training seat-expansion training invoice training integration integration
ACC0030364,Growth,Manufacturing,SMB,EMEA,Elena,2024-03-28 00:00:00,2025-02-12 00:00:00,168,253,2,49,2,Current,0.241,3057.0,1.0,High,No,seat-expansion security security risk seat-expansion
ACC0031394,Starter,Healthcare,SMB,North America,Grace,2022-02-13 00:00:00,2022-06-06 00:00:00,96,276,2,-27,9,Current,0.111,9735.0,1.0,Medium,No,renewal procurement risk renewal pilot
ACC0004710,Enterprise,Retail,Mid-Market,LATAM,Grace,2024-04-05 00:00:00,2024-09-30 00:00:00,297,119,4,59,3,Late,0.149,5524.0,0.401,High,No,seat-expansion integration procurement integration invoice renewal
ACC0034782,Starter,Retail,Mid-Market,LATAM,Hannah,2022-07-30 00:00:00,2022-10-05 00:00:00,66,285,4,34,8,Current,0.578,1555.0,1.0,Low,No,renewal invoice pilot integration pilot pilot integration seat-expansion risk renewal
ACC0004535,Enterprise,Healthcare,SMB,EMEA,Elena,2023-12-31 00:00:00,2024-08-22 00:00:00,390,173,4,42,4,Late,0.121,732.0,0.444,High,No,risk seat-expansion procurement renewal training security integration security invoice security seat-expansion invoice
ACC0027938,Pro,Manufacturing,Mid-Market,North America,Hannah,2023-10-20 00:00:00,2024-08-06 00:00:00,252,350,2,19,3,Current,0.858,7351.0,1.0,Low,No,procurement invoice training training integration pilot invoice invoice security renewal integration pilot
ACC0018256,Growth,Education,SMB,North America,Hannah,2022-03-24 00:00:00,2022-04-02 00:00:00,344,91,5,23,3,Current,0.835,4295.0,0.265,Low,Yes,pilot pilot training seat-expansion risk risk
ACC0005432,Pro,Healthcare,Mid-Market,North America,Marcus,2023-09-22 00:00:00,2024-06-09 00:00:00,26,221,6,97,11,Current,0.261,2779.0,1.0,Low,No,integration procurement renewal training integration pilot
ACC0005427,Pro,Healthcare,SMB,North America,Diego,2023-04-17 00:00:00,2024-02-02 00:00:00,387,51,2,95,12,Current,0.888,3418.0,0.132,Low,Yes,renewal integration renewal risk training invoice
ACC0027541,Pro,Finance,Enterprise,APAC,Grace,2024-05-15 00:00:00,2024-08-04 00:00:00,47,48,2,27,11,Late,0.176,1973.0,1.0,High,No,training pilot security renewal procurement seat-expansion invoice seat-expansion security integration invoice security
ACC0005475,Starter,Education,Enterprise,EMEA,Hannah,2023-11-07 00:00:00,2024-02-17 00:00:00,434,113,4,24,1,Current,0.897,11510.0,0.26,Low,Yes,training risk risk integration seat-expansion training renewal integration security risk
ACC0028917,Pro,Manufacturing,Mid-Market,North America,Diego,2024-06-18 00:00:00,2025-04-11 00:00:00,266,131,2,-25,3,Current,0.586,4672.0,0.492,High,No,invoice invoice risk seat-expansion invoice pilot training
ACC0035576,Growth,Retail,SMB,EMEA,Priya,2022-02-20 00:00:00,2022-09-22 00:00:00,342,97,3,-17,12,Current,0.203,3033.0,0.284,Medium,No,pilot risk security training renewal seat-expansion integration invoice risk
ACC0019417,Growth,Media,SMB,North America,Priya,2022-04-22 00:00:00,2023-01-16 00:00:00,86,309,1,-49,11,Late,0.07,1104.0,1.0,High,No,seat-expansion invoice invoice training training invoice invoice risk
ACC0026474,Growth,Education,SMB,North America,Elena,2023-10-08 00:00:00,2023-12-16 00:00:00,241,60,1,17,1,Current,0.053,2474.0,0.249,Medium,No,procurement renewal training pilot pilot risk seat-expansion renewal security renewal risk
ACC0037959,Growth,Finance,SMB,North America,Diego,2022-01-20 00:00:00,2022-08-11 00:00:00,340,84,1,-5,4,Late,0.649,3021.0,0.247,Medium,No,security integration pilot training risk security seat-expansion invoice seat-expansion procurement
